RowNumber,CustomerId,Surname,Geography,HasCrCard,IsActiveMember,Gender,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited
5940,15709861,He,Germany,1,1,Male,766,30,4,127786.28,2,28879.3,0
5941,15791958,Mazzi,France,1,1,Female,849,41,6,0,2,169203.51,1
5942,15791030,Edwards,France,1,0,Female,612,33,0,64900.32,2,102426.12,0
5943,15695339,Lucchesi,Germany,1,0,Male,517,53,0,109172.88,1,54676.1,1
5944,15658813,Siciliani,France,1,1,Female,645,55,7,0,2,18369.33,0
5945,15715709,Shih,Germany,0,1,Male,696,43,4,114091.38,1,159888.1,0
5946,15722533,Logue,France,0,1,Female,716,40,3,0,2,167636.15,0
5947,15683118,Rechner,France,1,0,Male,590,32,9,0,2,138889.15,0
5948,15672798,O'Brien,France,1,1,Female,656,45,7,145933.27,1,199392.14,0
5949,15680112,Stewart,Germany,1,0,Female,473,35,7,131504.73,1,189560.43,0
5950,15714575,Batt,Germany,0,1,Female,742,44,8,107926.02,1,17375.27,1
5951,15806808,Hope,Germany,1,0,Female,834,57,8,112281.6,3,140225.14,1
5952,15590637,Ahmed,France,0,1,Male,721,41,7,0,2,61018.85,0
5953,15657535,Pearson,Spain,1,1,Male,590,29,10,0,1,51907.72,1
5954,15696141,Kruglov,Spain,1,0,Female,516,31,7,0,1,47018.75,0
5955,15811947,Gordon,France,0,1,Male,850,33,0,124781.67,1,33700.52,0
5956,15649024,Trujillo,France,1,1,Female,748,39,9,132865.56,1,59636.43,1
5957,15594928,Pagnotto,Germany,1,0,Female,798,38,4,129055.13,1,157147.59,0
5958,15765532,Horton,Germany,1,1,Male,612,76,6,96166.88,1,191393.26,0
5959,15741719,DeRose,France,0,1,Female,540,40,3,165298.12,1,199862.75,0
5960,15665629,Chiang,Spain,1,0,Female,719,33,7,0,2,20016.59,0
5961,15728917,Gill,France,1,0,Male,598,48,6,120682.53,1,30635.52,1
5962,15762993,Trevisano,Spain,0,1,Male,796,32,5,102773.15,2,117832.88,0
5963,15571193,Morrison,Germany,1,1,Male,579,42,0,144386.32,1,22497.1,1
5964,15653521,Onuora,Germany,1,1,Female,850,40,7,104449.8,1,747.88,0
5965,15802220,Ikenna,Spain,0,0,Male,599,35,6,137102.65,1,76870.81,0
5966,15644132,Mancini,France,1,1,Female,724,30,9,142475.87,1,107848.24,0
5967,15600832,Moss,France,1,0,Female,508,43,9,0,1,103726.71,0
5968,15797919,Ting,Spain,1,0,Male,773,37,2,103195.2,2,178268.36,0
5969,15603743,Tai,France,0,1,Male,526,28,1,112070.44,1,126281.83,0
5970,15579714,Pan,France,0,1,Female,542,29,7,0,2,196651.72,0
5971,15634295,Wilson,France,0,0,Male,470,35,1,96473.59,1,5962.3,0
5972,15786680,Bianchi,Spain,1,0,Male,805,37,5,0,2,21928.81,0
5973,15623499,Holman,Germany,0,0,Male,548,49,9,108437.89,1,127022.87,1
5974,15691823,Obidimkpa,France,1,1,Male,672,37,5,153195.59,1,162763.01,0
5975,15809279,Wallace,France,1,1,Male,773,45,8,96877.21,1,113950.51,0
5976,15758039,Ash,France,0,1,Male,614,44,6,0,2,104930.46,0
5977,15807163,Ku,France,0,0,Female,537,38,10,0,1,52337.97,1
5978,15631639,Uspensky,France,0,1,Female,704,40,6,95452.89,1,179964.55,0
5979,15713770,Shih,Spain,1,0,Male,586,41,3,63873.56,1,83753.64,0
5980,15698167,Kumm,France,0,0,Female,677,24,0,148298.59,2,182913.95,0
5981,15781710,Carey,Spain,1,0,Female,558,31,7,0,2,166720.28,0
5982,15801296,Farber,Germany,1,0,Female,634,37,7,143258.85,2,192721.98,0
5983,15704378,Calabrese,Germany,1,1,Male,655,37,9,121342.24,1,180241.44,0
5984,15767891,Findlay,Germany,1,0,Female,619,28,6,99152.73,2,48475.12,0
5985,15640667,Yu,France,1,0,Female,662,41,4,0,2,126551.48,0
5986,15702145,Edments,Spain,1,1,Male,705,33,7,68423.89,1,64872.55,0
5987,15679738,Brown,Spain,1,0,Female,527,35,8,0,1,98031.53,1
5988,15636634,Lindon,Germany,1,0,Female,630,25,7,79656.81,1,93524.22,0
5989,15809227,Chukwudi,France,1,1,Male,850,35,2,0,2,56991.66,0
5990,15601811,Caldwell,France,0,0,Female,668,53,10,110240.04,1,183980.56,1
5991,15625494,Li Fonti,France,1,1,Female,573,32,9,125321.84,2,130234.63,0
5992,15723737,Pitcher,France,1,0,Male,680,27,3,0,1,32454.26,0
5993,15682955,Capon,France,1,1,Female,758,32,2,84378.9,1,75396.43,0
5994,15758856,Kable,France,0,0,Male,597,45,7,0,2,167756.45,0
5995,15746065,Lo Duca,Germany,1,1,Male,580,35,10,136281.41,2,24799.47,0
5996,15783865,Kulikova,France,1,1,Male,622,59,5,119380.37,1,60429.43,0
5997,15745455,Navarrete,Germany,1,1,Male,638,62,4,108716.59,2,74241.09,0
5998,15583033,Huguley,France,0,1,Female,640,20,4,0,2,78310.82,0
5999,15644212,Han,Spain,1,0,Male,644,28,0,0,2,119419.37,0
6000,15735688,Horsley,France,0,0,Female,753,31,6,106596.29,1,91305.77,0
6001,15658577,Massie,France,0,1,Female,629,37,10,99546.25,3,25136.95,1
6002,15606887,Singh,France,1,0,Female,775,30,5,0,1,193880.6,1
6003,15783026,H?,France,1,0,Female,701,41,2,0,1,47856.78,0
6004,15579892,Doyle,Spain,1,1,Male,708,19,7,112615.86,1,4491.77,0
6005,15802088,Grant,Spain,1,1,Female,521,22,10,0,1,101311.95,0
6006,15589323,Law,France,0,1,Female,636,24,9,0,2,38830.72,0
6007,15636395,King,France,1,0,Female,529,31,5,0,2,26817.23,0
6008,15712772,Onwubiko,France,1,1,Male,757,28,3,75381.15,1,199727.72,0
6009,15700937,Romano,Spain,1,1,Female,767,24,5,0,2,67445.85,0
6010,15766659,Okwudilichukwu,Spain,1,0,Male,525,33,5,0,2,161002.29,0
6011,15814033,Milano,Spain,1,0,Male,759,38,1,0,2,20778.39,0
6012,15783007,Parker,Germany,1,1,Female,520,45,1,123086.39,1,41042.4,1
6013,15654183,Aitken,France,1,0,Female,738,26,3,0,2,67484.16,0
6014,15609899,Obiora,Spain,1,0,Male,548,37,4,0,1,121763.68,0
6015,15747323,Vasilyeva,Spain,1,0,Male,535,48,9,109472.47,1,157358.43,1
6016,15582591,Chiabuotu,Spain,1,1,Male,615,59,4,155766.05,1,110275.17,0
6017,15738835,Slater,Germany,0,0,Male,850,38,7,101985.81,2,43801.27,0
6018,15782404,Hughes,France,0,0,Female,487,34,2,96019.5,1,9085,0
6019,15697480,Menkens,France,0,1,Male,731,30,7,0,2,143086.09,0
6020,15697045,Pisani,Spain,0,1,Female,726,35,9,0,2,100556.98,0
6021,15781234,Y?an,France,1,0,Female,609,35,2,147900.43,1,140000.29,0
6022,15579891,Milani,France,1,1,Male,714,52,4,100755.66,1,186775.25,0
6023,15805690,Chin,Spain,1,0,Female,694,35,7,0,1,133570.43,1
6024,15612139,Fu,France,0,1,Female,786,33,0,83036.05,1,154990.58,1
6025,15568834,Howells,Spain,0,0,Male,698,27,6,125427.37,2,27654.44,0
6026,15709917,Ni,France,0,0,Female,601,46,3,98202.76,1,137763.93,0
6027,15718843,Maslova,Spain,1,0,Male,769,41,1,72509.91,1,25723.73,0
6028,15799494,Forster,Germany,0,1,Male,850,44,3,140393.65,2,186285.52,0
6029,15673439,Sun,Spain,1,1,Female,646,50,5,142644.64,2,142208.5,1
6030,15669011,Bocharova,France,0,1,Female,659,44,9,23503.31,1,169862.01,1
6031,15581388,Y?an,Spain,1,0,Male,487,33,8,145729.71,1,41365.85,0
6032,15743153,Singh,Germany,1,1,Female,740,40,2,122295.17,2,30812.84,0
6033,15579787,Nkemakonam,France,1,0,Male,686,39,4,0,2,155023.93,0
6034,15759966,Chiemenam,Spain,1,0,Female,612,36,5,119799.27,2,159416.58,0
6035,15601045,Angelo,Spain,0,0,Male,655,37,8,163708.58,2,76259.23,0
6036,15764021,Frolov,France,1,0,Male,617,34,1,61687.33,2,105965.25,0
6037,15687218,West,France,0,1,Female,674,27,4,79144.34,1,50743.83,0
6038,15626452,Beatham,Spain,1,1,Male,711,32,5,0,2,147720.27,0
6039,15700964,Pollard,Germany,1,1,Female,624,27,7,104848.68,1,167387.36,0
6040,15768887,Hsing,Spain,0,1,Male,597,26,5,0,2,95159.13,0
6041,15735358,Dowse,Spain,1,1,Male,682,46,4,0,1,4654.28,0
6042,15749472,Lucciano,France,1,0,Male,775,45,8,0,1,130376.68,0
6043,15685872,Godfrey,France,1,1,Female,727,29,1,146652.01,1,173486.39,0
6044,15760851,Gratton,France,1,0,Male,629,31,6,0,2,93881.75,0
6045,15734588,Manning,France,1,1,Male,684,46,0,0,2,36376.97,0
6046,15784594,Mazzi,Germany,1,1,Female,549,37,1,130622.34,2,128499.94,0
6047,15606435,Wall,Germany,0,1,Male,593,69,2,187013.13,2,105898.69,0
6048,15790247,Sims,Spain,1,1,Male,536,40,9,0,2,11959.03,0
6049,15676433,Allan,France,0,0,Female,707,36,6,0,1,98810.78,0
6050,15625905,Griffen,Spain,1,0,Male,592,41,0,0,2,65906.07,0
6051,15626414,Russell,France,1,0,Male,703,44,6,98862.54,1,151516.7,0
6052,15623220,Brown,Spain,1,0,Female,723,45,4,0,2,37214.39,0
6053,15752857,Palerma,Germany,0,0,Male,452,52,1,98443.14,2,92033.98,0
6054,15677908,Gilbert,Spain,0,0,Male,552,42,4,0,2,195692.3,0
6055,15773013,Uvarov,France,1,1,Female,633,47,0,0,1,6342.84,1
6056,15623972,Wisdom,Germany,0,1,Female,479,23,9,123575.51,1,95148.28,0
6057,15738627,Hussain,France,1,1,Male,768,25,6,0,2,21215.67,0
6058,15643392,Woods,France,1,1,Male,742,31,4,105239.1,1,19700.24,0
6059,15684868,Cameron,Germany,1,0,Male,668,56,9,110993.79,1,134396.64,1
6060,15627854,Mai,Spain,1,1,Male,707,44,3,0,2,135077.01,0
6061,15669253,Gibson,Spain,1,0,Male,754,39,7,157691.98,2,133600.89,1
6062,15758023,Grigoryeva,Germany,0,0,Male,544,47,5,105245.21,1,99922.08,1
6063,15574558,Gunter,Spain,1,1,Male,718,32,8,0,2,41399.33,0
6064,15635256,Arcuri,France,1,1,Male,762,31,7,117687.35,1,159344.43,0
6065,15680399,Tung,France,1,0,Male,772,23,2,0,2,18364.19,0
6066,15674720,Smith,Germany,1,1,Female,691,37,7,123067.63,1,98162.44,1
6067,15580249,Lori,France,0,0,Male,502,45,0,0,1,84663.21,0
6068,15675431,Chidimma,France,0,0,Female,563,34,6,0,2,36536.93,0
6069,15698285,Ting,France,1,1,Female,676,41,4,101457.14,1,79101.67,0
6070,15810775,Tsao,Spain,1,1,Male,576,52,2,100549.43,2,16644.16,0
6071,15678173,Collee,Spain,0,1,Male,629,35,4,174588.8,2,158420.14,0
6072,15665222,Lettiere,Spain,1,0,Male,625,52,8,121161.57,1,48988.28,0
6073,15803908,Fu,France,1,1,Male,628,45,9,0,2,96862.56,0
6074,15586039,Bergamaschi,Germany,1,1,Female,471,36,5,90063.74,2,96366.7,0
6075,15802570,Dyer,France,1,1,Female,811,45,5,0,2,146123.19,0
6076,15781451,Buccho,France,0,0,Male,504,42,3,134936.97,2,135178.91,0
6077,15721019,Jones,France,1,0,Female,687,24,3,110495.27,1,158615.41,0
6078,15738588,Nebechi,Germany,0,0,Female,660,37,2,133200.09,1,71433.88,0
6079,15730657,Ibekwe,France,0,1,Female,548,41,4,82596.8,1,55672.09,0
6080,15739292,Gorshkov,Germany,1,1,Male,609,31,9,103837.75,1,150218.11,0
6081,15725945,Nweke,Spain,0,0,Female,659,42,2,0,1,162734.31,1
6082,15813159,Hairston,France,0,1,Male,526,52,8,93590.47,1,21228.71,1
6083,15636820,Loggia,Germany,1,0,Male,725,40,8,104149.66,1,62027.9,0
6084,15603880,Morgan,Germany,1,1,Male,519,38,1,114141.64,1,60988.21,1
6085,15619494,Abdulov,Germany,1,1,Female,562,31,9,117153,1,108675.01,0
6086,15596992,Norris,Germany,1,0,Male,482,45,7,156353.46,1,72643.95,1
6087,15735025,Clark,Spain,1,1,Male,535,37,3,175534.78,2,9241.52,0
6088,15730759,Chukwudi,France,1,0,Female,561,27,9,135637,1,153080.4,1
6089,15752912,Perkin,France,1,0,Female,661,30,7,0,2,72196.57,0
6090,15711316,Ch'ang,France,1,1,Male,771,27,2,0,2,199527.34,0
6091,15738785,Kang,France,0,1,Male,545,26,7,0,2,156598.23,0
6092,15777896,Chukwudi,Germany,0,1,Female,850,33,2,83415.04,1,74917.64,0
6093,15628963,Frolova,Germany,1,1,Male,601,43,3,141859.12,2,111249.62,0
6094,15742126,Chiu,Germany,1,1,Male,712,38,7,132767.66,2,59115.77,0
6095,15575623,Simpson,France,1,0,Female,589,31,10,110635.32,1,148218.86,0
6096,15741652,McLean,Spain,1,1,Male,600,37,8,177657.35,1,77142.32,0
6097,15738884,Hu,Germany,1,0,Male,642,41,4,157777.58,1,67484.6,0
6098,15615050,Savage,Germany,1,1,Male,575,47,9,107915.94,2,63452.18,1
6099,15803005,Wallace,Germany,0,1,Female,570,57,5,86568.75,1,103660.31,0
6100,15743498,Winter,Germany,1,0,Male,532,52,9,137755.76,1,163191.99,1
6101,15720463,Ho,France,1,0,Male,796,30,2,137262.71,2,62905.29,0
6102,15588695,Su,Spain,1,1,Male,833,32,6,0,1,44323.22,1
6103,15665802,Li Fonti,Spain,1,1,Female,642,36,6,0,2,97938.59,0
6104,15571144,Ives,France,0,1,Male,655,28,10,0,2,126565.21,0
6105,15750731,Trevisani,Germany,1,0,Male,736,50,9,116309.01,1,185360.4,1
6106,15605134,Bond,France,1,0,Female,617,34,0,131244.65,2,183229.02,0
6107,15626044,Lettiere,Germany,1,1,Male,762,28,3,125155.83,2,106024.02,0
6108,15737910,Houghton,Germany,1,0,Male,703,35,5,140691.08,2,167810.26,0
6109,15761076,Lei,France,1,1,Male,507,41,3,58820.32,2,138536.09,0
6110,15710105,Stirling,Germany,1,1,Female,581,26,3,105099.45,1,184520,1
6111,15577402,Grant,France,0,1,Male,593,31,9,0,2,20492.16,0
6112,15803337,Baresi,France,1,0,Male,648,23,9,168372.52,1,134676.72,0
6113,15654372,Pearce,Germany,1,0,Male,462,34,1,94682.56,2,138478.2,0
6114,15585867,Rutledge,Spain,0,1,Male,596,36,2,0,2,125557.95,0
6115,15662488,Udegbunam,France,1,0,Female,627,44,5,0,2,82969.61,1
6116,15604813,Zaytseva,France,0,1,Male,494,40,7,0,2,158071.69,0
6117,15611644,Onyemauchechukwu,France,0,1,Male,627,73,0,146329.73,1,43615.67,0
6118,15674928,Mullah,Spain,1,0,Male,850,37,2,0,2,119969.99,0
6119,15656100,Candler,France,0,0,Female,632,49,5,167962.7,1,140201.21,0
6120,15764293,Konovalova,France,1,1,Male,490,33,1,0,2,80792.83,0
6121,15636423,Lei,France,1,1,Male,715,40,7,0,1,141359.11,0
6122,15607629,Hollis,France,1,0,Male,679,48,8,0,2,23344.94,0
6123,15577313,Lionel,France,1,0,Male,619,44,3,116967.68,1,5075.17,1
6124,15714493,Francis,Spain,1,1,Female,465,33,6,0,2,95500.98,0
6125,15643359,Carter,Spain,0,1,Male,736,32,7,0,1,79082.62,0
6126,15687913,Mai,Germany,0,1,Female,501,34,7,93244.42,1,199805.63,0
6127,15790935,Johnson,France,0,1,Female,535,29,5,0,2,52709.55,0
6128,15708693,Sherman,France,1,0,Female,759,33,2,0,2,56583.88,0
6129,15672016,Sabbatini,France,0,1,Male,819,35,1,0,2,3385.04,0
6130,15727605,Shih,Germany,0,1,Male,533,43,4,80442.06,2,12537.42,0
6131,15651144,Yao,Germany,0,0,Female,632,35,2,150561.03,2,64722.61,0
6132,15749401,Ko,France,1,1,Male,686,60,9,0,3,75246.21,1
6133,15691874,Kazakova,France,1,0,Female,687,34,9,125474.44,1,198929.84,0
6134,15620735,Chiganu,Germany,1,0,Female,667,33,4,127076.68,2,69011.66,0
6135,15769781,Nucci,Spain,1,1,Female,699,25,8,0,2,52404.47,0
6136,15624611,Marsden,Spain,1,1,Male,497,37,8,128650.11,2,163641.53,0
6137,15773071,Serena,Spain,1,1,Female,780,33,6,145580.61,1,154598.56,0
6138,15720371,McLean,France,1,0,Female,652,51,3,0,1,173989.47,1
6139,15717984,Longo,France,1,0,Male,477,47,9,144900.58,1,61315.37,1
6140,15806407,Wilson,France,1,0,Female,652,37,4,0,2,143393.24,0
6141,15785042,Hsiung,France,0,0,Female,488,31,8,97588.6,1,124210.53,0
6142,15809302,Wright,France,1,1,Male,572,24,1,0,2,151460.84,0
6143,15677550,Folliero,France,1,0,Female,755,38,1,0,2,20734.81,0
6144,15654096,Johnston,Germany,1,0,Female,779,24,10,122200.31,2,43705.56,0
6145,15617320,Palermo,Spain,1,0,Female,693,46,3,151709.33,1,180736.24,0
6146,15653065,Nwabugwu,Spain,1,0,Female,530,22,7,0,2,104170.48,0
6147,15649112,Endrizzi,Spain,0,1,Female,738,33,3,122134.4,2,27867.59,0
6148,15690526,Tuan,Germany,1,0,Male,690,31,2,137260.45,2,55387.28,0
6149,15806945,Udobata,France,1,0,Female,611,30,9,88594.14,1,196332.45,0
6150,15670066,Ibezimako,Spain,1,1,Male,643,34,6,0,2,116046.22,0
6151,15625761,Maclean,Germany,1,0,Male,632,41,8,127205.32,4,93874.87,1
6152,15761525,Shaw,Spain,0,0,Female,727,31,10,96997.09,2,76614.04,0
6153,15735080,Cummins,France,1,1,Female,508,64,2,0,1,6076.62,0
6154,15619537,Lavrentiev,France,1,1,Male,550,31,5,142200.19,2,122221.71,0
6155,15598162,Saunders,Germany,1,1,Female,754,39,3,160761.41,1,24156.03,0
6156,15694300,Fiorentino,France,1,0,Male,759,26,4,0,2,135394.62,0
6157,15637235,Knight,Spain,0,0,Male,794,33,8,0,2,91340.02,0
6158,15612444,Manfrin,France,1,0,Male,549,29,3,0,2,146090.38,0
6159,15626457,Zetticci,France,1,0,Male,671,31,0,116234.61,1,172096.08,0
6160,15627995,Angelo,Germany,0,1,Female,756,26,5,155143.52,1,135034.57,1
6161,15706128,Zhdanov,France,1,0,Female,632,21,1,0,2,84008.66,0
6162,15666430,Peck,France,0,0,Male,579,38,8,0,2,91763.67,0
6163,15627385,Uwaezuoke,France,1,1,Male,748,34,5,84009.47,1,137001.1,0
6164,15581323,White,Germany,1,0,Female,488,28,7,139246.22,2,106799.49,0
6165,15608109,Greco,Germany,0,1,Male,710,58,7,170113,2,10494.64,0
6166,15801942,Chu,Spain,1,1,Female,619,41,8,0,3,79866.73,1
6167,15567431,Kodilinyechukwu,France,0,1,Male,773,64,2,145578.28,1,186172.85,0
6168,15810167,Scott,Spain,0,1,Male,657,75,7,126273.95,1,91673.6,0
6169,15644501,Enyinnaya,France,1,1,Female,579,26,10,162482.76,1,18458.2,0
6170,15785290,Hao,France,1,0,Male,542,29,9,0,1,8342.35,0
6171,15611157,McElhone,France,1,0,Female,709,32,2,87814.89,1,138578.37,0
6172,15673837,Ko,Spain,1,1,Male,617,61,3,113858.95,1,38129.22,0
6173,15656822,Day,Germany,1,1,Male,568,43,5,87612.64,4,107155.4,1
6174,15580560,Harris,France,1,1,Female,769,73,1,0,1,29792.11,0
6175,15760641,Gerald,Germany,0,1,Male,608,26,1,106648.98,1,7063.6,0
6176,15587584,Nebeuwa,Spain,1,1,Male,503,31,4,0,2,21645.06,0
6177,15604146,Kaodilinakachukwu,Germany,1,1,Female,608,38,8,103653.51,2,137079.86,0
6178,15813974,Maruff,Germany,0,0,Male,731,37,3,116880.53,1,172718.35,1
6179,15746986,Howe,Germany,0,0,Female,850,40,4,97990.49,2,106691.02,0
6180,15759741,Knepper,Germany,1,1,Female,591,34,4,150635.3,1,72274.84,0
6181,15734892,Fennell,Spain,1,1,Male,579,37,4,0,2,32246.63,0
6182,15797194,T'ao,France,1,0,Male,570,39,10,129674.89,2,80552.36,0
6183,15723786,Morris,France,1,0,Female,709,37,9,0,2,16733.59,0
6184,15642726,Holmes,France,0,0,Male,611,53,3,83568.26,1,1235.49,0
6185,15664339,Yu,Spain,0,0,Male,775,48,4,178144.91,2,50168.41,1
6186,15754526,Walker,Germany,1,1,Male,699,36,6,147137.74,1,33687.9,0
6187,15703037,Edwards,France,0,1,Male,618,37,5,0,1,178705.45,1
6188,15751412,Harvey,France,0,1,Male,704,36,3,114370.41,1,66810.48,0
6189,15609558,McDonald,Germany,1,1,Female,835,47,5,108289.28,2,45859.55,1
6190,15572408,Chambers,Germany,1,0,Male,714,39,3,149887.49,2,63846.36,0
6191,15613923,Reed,Spain,0,1,Female,581,43,4,170172.9,1,100236.02,0
6192,15747000,Shih,France,1,1,Male,592,27,3,0,2,19645.65,0
6193,15731781,Onyemachukwu,France,1,0,Male,551,43,7,0,2,178393.68,0
6194,15727198,Teng,Germany,0,0,Female,689,28,2,64808.32,2,78591.15,0
6195,15794273,Hand,France,0,1,Female,604,56,0,62732.65,1,124954.56,0
6196,15804950,Onyemauchechukwu,France,1,1,Female,514,41,7,0,2,3756.65,0
6197,15576304,Bailey,France,1,1,Male,698,29,5,95167.55,1,152723.23,0
6198,15645200,Chiang,Germany,1,0,Female,581,54,2,152508.99,1,187597.98,1
6199,15779627,Maclean,Germany,1,1,Male,573,31,0,134644.19,1,70381.49,0
6200,15750755,Yobachi,Spain,0,0,Female,449,33,8,0,2,156792.89,0
6201,15569654,Munro,Germany,0,0,Female,850,31,3,51293.47,1,35534.68,0
6202,15753079,Chidi,France,0,0,Male,612,41,5,0,3,151256.22,0
6203,15684995,Chamberlain,Spain,0,1,Male,690,49,8,116622.73,1,51011.29,0
6204,15790763,Trujillo,Spain,1,0,Female,599,49,2,0,2,111190.53,0
6205,15766458,Tang,France,1,0,Male,498,33,1,198113.86,1,69664.35,0
6206,15616221,Wilson,France,0,0,Female,497,29,4,85646.81,1,63233.02,1
6207,15776124,Mann,Spain,0,1,Male,802,51,7,0,1,40855.79,0
6208,15665811,Parry,France,1,0,Male,644,33,9,141234.98,1,95673.05,0
6209,15729804,Manfrin,France,1,1,Male,714,34,10,0,2,80234.14,0
6210,15714062,Millar,France,0,0,Female,690,40,9,77641.99,1,189051.59,1
6211,15592197,Simmons,Spain,1,0,Male,522,30,3,0,2,145490.85,0
6212,15793116,Beneventi,Germany,0,0,Female,502,40,7,117304.29,1,196278.32,0
6213,15638231,Chung,Spain,1,1,Female,730,62,2,0,2,162889.1,0
6214,15697678,Maxwell,Germany,1,1,Male,590,36,6,92340.69,2,174667.58,0
6215,15800412,Dale,Germany,1,1,Male,458,35,9,146780.52,2,3476.38,0
6216,15597610,Stevens,Spain,1,1,Male,553,41,6,144974.55,1,19344.92,0
6217,15726634,Wei,France,1,0,Male,479,47,1,0,1,95270.83,0
6218,15670866,Chiu,France,1,1,Male,693,31,2,0,2,107759.31,0
6219,15667462,Duncan,Spain,1,0,Male,707,43,10,0,2,118368.2,0
6220,15662574,Brady,Spain,1,0,Male,636,37,1,115137.26,1,52484.01,0
6221,15716926,Macleod,France,1,0,Male,807,33,10,101952.97,2,178153.65,0
6222,15603554,Berkeley,France,1,0,Female,513,45,0,164649.52,3,49915.52,1
6223,15716800,Kaur,France,1,1,Male,582,31,2,0,2,33747.03,0
6224,15679429,Bell,France,1,1,Male,694,32,0,91956.49,1,59961.81,0
6225,15616122,Nwokike,France,1,1,Male,777,39,8,0,2,18613.52,0
6226,15742172,Williamson,Germany,1,0,Male,598,32,9,123938.6,2,198894.42,0
6227,15792305,Mountgarrett,Germany,0,1,Male,762,46,6,123571.77,3,57014.17,1
6228,15636016,Wreford,France,1,1,Female,588,34,3,120777.88,1,131729.52,0
6229,15733138,Paterson,Germany,1,1,Male,663,42,5,90248.79,1,79169.73,0
6230,15669741,Hou,France,1,0,Male,777,36,7,0,1,106472.34,0
6231,15616954,Smith,France,0,1,Male,592,71,4,0,2,17013.54,0
6232,15729238,Peng,Germany,1,1,Male,631,48,1,106396.48,1,150661.42,1
6233,15718242,Wollstonecraft,Germany,0,0,Female,725,47,1,104887.43,1,86622.56,1
6234,15682914,Bolton,France,1,1,Male,850,34,2,72079.71,1,115767.93,0
6235,15654274,Corrie,France,1,0,Male,540,37,6,0,2,141998.89,0
6236,15691457,Boyle,Spain,1,1,Male,674,36,2,0,2,182787.17,0
6237,15719649,Lambie,France,0,0,Male,553,38,3,99844.68,1,187915.7,0
6238,15778897,Cartwright,France,1,1,Female,630,28,1,0,2,133267.78,0
6239,15589437,Lu,France,1,1,Male,466,26,3,156815.71,1,137476.09,0
6240,15682369,Pisano,France,1,1,Male,613,47,6,146034.74,1,77146.14,0
6241,15626507,Chukwubuikem,France,1,0,Male,558,27,1,152283.39,1,183271.15,0
6242,15571995,Harper,Germany,1,1,Female,775,33,1,118897.1,2,26362.4,0
6243,15673333,Wilson,Germany,1,1,Male,698,52,8,96781.39,1,153373.71,0
6244,15748752,Ch'in,Germany,1,0,Male,608,33,1,102772.67,2,70705.58,0
6245,15725302,Streeton,Spain,1,0,Female,670,20,4,0,2,119759.24,0
6246,15722083,Ch'ang,Spain,0,0,Male,591,39,8,0,2,42392.24,0
6247,15771442,Pennington,France,0,1,Male,633,40,4,150578,1,34670.62,1
6248,15803633,T'ien,France,0,0,Female,678,46,1,0,2,82106.19,0
6249,15672185,Liu,France,1,0,Male,590,47,3,0,2,171774.5,0
6250,15806486,Cunningham,France,0,0,Female,705,48,0,0,2,149772.61,0
6251,15570895,Ch'in,France,1,0,Male,608,42,10,163548.07,1,38866.85,0
6252,15614520,Smith,France,1,0,Female,682,37,8,148580.12,1,35179.18,0
6253,15687492,Anderson,Germany,0,0,Male,596,32,3,96709.07,2,41788.37,0
6254,15675337,Forbes,Germany,1,1,Female,395,34,5,106011.59,1,17376.57,1
6255,15721047,Ansell,Germany,1,0,Male,578,37,1,135650.88,1,199428.19,0
6256,15589017,Chiu,Germany,1,0,Male,547,55,4,111362.76,3,16922.28,1
6257,15611186,Yevdokimova,France,1,1,Male,609,37,1,39344.83,1,178291.89,1
6258,15617301,Chamberlin,Germany,1,0,Male,774,36,9,130809.77,1,152290.28,0
6259,15726046,Johnston,France,1,0,Female,712,27,2,133009.51,1,126809.15,0
6260,15585748,McDonald,Germany,1,1,Female,585,28,9,135337.49,2,40385.61,0
6261,15672826,Chen,France,1,1,Female,666,32,10,112536.57,2,34350.54,0
6262,15595162,Cattaneo,Spain,0,0,Female,708,35,8,122570.69,1,199005.88,0
6263,15650026,Barclay-Harvey,France,0,1,Male,513,44,1,63562.02,2,52629.73,1
6264,15745826,Dawson,France,1,1,Male,445,37,3,0,2,180012.39,0
6265,15708610,Costa,Germany,0,0,Male,690,44,9,100368.63,2,35342.33,0
6266,15624471,Chikwado,France,1,0,Male,850,37,6,0,2,109291.22,0
6267,15590097,Ch'eng,Spain,1,0,Female,537,33,7,136082,1,62746.54,0
6268,15689328,Harrison,Germany,0,0,Male,705,48,9,114169.16,1,173273.2,1
